tourney_name,winner_name,loser_name,score
Halle,Quentin Halys,Benjamin Bonzi(Q),score_simulé
Halle,Fabian Marozsan,Miomir Kecmanovic,score_simulé
Halle,Stefanos Tsitsipas,Luciano Darderi,score_simulé
Halle,Benjamin Bonzi(1),Li Tu(Alt),score_simulé
Halle,Laslo Djere(2),Jesper de Jong(6),score_simulé
Halle,Yannick Hanfmann,Nicolas Jarry,score_simulé
Halle,Sebastian Ofner,Justin Engel(WC),score_simulé
Halle,Benjamin Bonzi(1),Patrick Zahraj(WC),score_simulé
Halle,Laslo Djere(2),Nikoloz Basilashvili,score_simulé
Halle,Nicolas Jarry,Learner Tien(3),score_simulé
Halle,Justin Engel(WC),Roman Safiullin(4),score_simulé
Halle,Yannick Hanfmann,Yoshihito Nishioka(5),score_simulé
Halle,Jesper de Jong(6),Max Schoenhaus(WC),score_simulé
Halle,Li Tu(Alt),Ethan Quinn(7),score_simulé
Halle,Sebastian Ofner,Benjamin Hassan(Alt),score_simulé
Doha,Andrey Rublev(5),Jack Draper(8),score_simulé
Doha,Andrey Rublev(5),Felix Auger-Aliassime,score_simulé
Doha,Jack Draper(8),Jiri Lehecka,score_simulé
Doha,Jiri Lehecka,Carlos Alcaraz(1),score_simulé
Doha,Andrey Rublev(5),Alex de Minaur(2),score_simulé
Doha,Felix Auger-Aliassime,Daniil Medvedev(4),score_simulé
Doha,Jack Draper(8),Matteo Berrettini,score_simulé
Doha,Carlos Alcaraz(1),Luca Nardi(Q),score_simulé
Doha,Alex de Minaur(2),Botic van de Zandschulp(Q),score_simulé
Doha,Daniil Medvedev(4),Zizou Bergs,score_simulé
Doha,Andrey Rublev(5),Nuno Borges,score_simulé
Doha,Jack Draper(8),Christopher O'Connell(Q),score_simulé
Doha,Felix Auger-Aliassime,Hamad Medjedovic(SE),score_simulé
Doha,Matteo Berrettini,Tallon Griekspoor,score_simulé
Doha,Jiri Lehecka,Fabian Marozsan,score_simulé
Doha,Alex de Minaur(2),Roman Safiullin,score_simulé
Doha,Matteo Berrettini,Novak Djokovic(3),score_simulé
Doha,Daniil Medvedev(4),Karen Khachanov,score_simulé
Doha,Andrey Rublev(5),Alexander Bublik,score_simulé
Doha,Hamad Medjedovic(SE),Stefanos Tsitsipas(6),score_simulé
Doha,Felix Auger-Aliassime,Quentin Halys(Q),score_simulé
Doha,Zizou Bergs,Roberto Bautista Agut,score_simulé
Doha,Nuno Borges,Otto Virtanen(LL),score_simulé
Doha,Tallon Griekspoor,Jan-Lennard Struff,score_simulé
Doha,Luca Nardi(Q),Zhizhen Zhang,score_simulé
Doha,Botic van de Zandschulp(Q),Abdullah Shelbayh(WC),score_simulé
Doha,Carlos Alcaraz(1),Marin Cilic(PR),score_simulé
Doha,Jiri Lehecka,Grigor Dimitrov(7),score_simulé
Doha,Jack Draper(8),Alexei Popyrin,score_simulé
Doha,Fabian Marozsan,Aziz Dougaz(WC),score_simulé
Doha,Christopher O'Connell(Q),Hady Habib(WC),score_simulé
Doha,Quentin Halys(1),Stan Wawrinka,score_simulé
Doha,Christopher O'Connell(2),Pavel Kotov(7),score_simulé
Doha,Luca Nardi(3),Mikhail Kukushkin(8),score_simulé
Doha,Botic van de Zandschulp(4),Otto Virtanen(5),score_simulé
Doha,Quentin Halys(1),Mubarak Shannan Zayid(WC),score_simulé
Doha,Christopher O'Connell(2),Yosuke Watanuki(PR),score_simulé
Doha,Luca Nardi(3),Yasutaka Uchiyama,score_simulé
Doha,Botic van de Zandschulp(4),Ergi Kirkin(WC),score_simulé
Doha,Otto Virtanen(5),Terence Atmane,score_simulé
Doha,Stan Wawrinka,Arthur Cazaux(6),score_simulé
Doha,Pavel Kotov(7),Jozef Kovalik,score_simulé
Doha,Mikhail Kukushkin(8),Daniel Merida(WC),score_simulé
Bucharest,Flavio Cobolli(3),Sebastian Baez(1),score_simulé
Bucharest,Sebastian Baez(1),Marton Fucsovics,score_simulé
Bucharest,Flavio Cobolli(3),Damir Dzumhur,score_simulé
Bucharest,Sebastian Baez(1),Francisco Comesana,score_simulé
Bucharest,Damir Dzumhur,Pedro Martinez(2),score_simulé
Bucharest,Flavio Cobolli(3),Filip Misolic(Q),score_simulé
Bucharest,Marton Fucsovics,Christopher O'Connell,score_simulé
Bucharest,Pedro Martinez(2),Stan Wawrinka(WC),score_simulé
Bucharest,Christopher O'Connell,Nicolas Jarry(4),score_simulé
Bucharest,Marton Fucsovics,Mariano Navone(7),score_simulé
Bucharest,Damir Dzumhur,Filip Cristian Jianu(WC),score_simulé
Bucharest,Sebastian Baez(1),Gabriel Diallo,score_simulé
Bucharest,Flavio Cobolli(3),Richard Gasquet(WC),score_simulé
Bucharest,Francisco Comesana,Roberto Bautista Agut(5),score_simulé
Bucharest,Filip Misolic(Q),Camilo Ugo Carabelli(8),score_simulé
Bucharest,Roberto Bautista Agut(5),Yunchaokete Bu,score_simulé
Bucharest,Camilo Ugo Carabelli(8),Radu Albot,score_simulé
Bucharest,Francisco Comesana,Martin Klizan(Q),score_simulé
Bucharest,Gabriel Diallo,Chun-Hsin Tseng,score_simulé
Bucharest,Damir Dzumhur,Valentin Vacherot(Q),score_simulé
Bucharest,Marton Fucsovics,Luca Nardi,score_simulé
Bucharest,Filip Misolic(Q),Alexander Shevchenko,score_simulé
Bucharest,Christopher O'Connell,Dusan Lajovic,score_simulé
Bucharest,Stan Wawrinka(WC),Timofey Skatov(Q),score_simulé
Bucharest,Mariano Navone(7),Laslo Djere,score_simulé
Bucharest,Richard Gasquet(WC),Botic van de Zandschulp,score_simulé
Bucharest,Filip Cristian Jianu(WC),Nishesh Basavareddy,score_simulé
Bucharest,Filip Misolic(7/Alt),Ugo Blanchet(3),score_simulé
Bucharest,Timofey Skatov(4),Radu Albot(5),score_simulé
Bucharest,Martin Klizan,Sascha Gueymard Wayenburg(8),score_simulé
Bucharest,Valentin Vacherot,Luca Preda(WC),score_simulé
Bucharest,Valentin Vacherot,Nikoloz Basilashvili(1),score_simulé
Bucharest,Martin Klizan,Martin Landaluce(2),score_simulé
Bucharest,Ugo Blanchet(3),Cezar Cretu(Alt),score_simulé
Bucharest,Timofey Skatov(4),Oleg Prihodko(Alt),score_simulé
Bucharest,Radu Albot(5),Stefan Adrian Andreescu(WC),score_simulé
Bucharest,Luca Preda(WC),Murkel Dellien(6),score_simulé
Bucharest,Filip Misolic(7/Alt),Matteo Martineau,score_simulé
Bucharest,Sascha Gueymard Wayenburg(8),Elias Ymer,score_simulé
Bastad,Luciano Darderi(6),Jesper De Jong,score_simulé
Bastad,Luciano Darderi(6),Francisco Cerundolo(1),score_simulé
Bastad,Jesper de Jong,Camilo Ugo Carabelli(5),score_simulé
Bastad,Francisco Cerundolo(1),Damir Dzumhur(7),score_simulé
Bastad,Jesper de Jong,Tallon Griekspoor(2),score_simulé
Bastad,Luciano Darderi(6),Sebastian Baez(4),score_simulé
Bastad,Camilo Ugo Carabelli(5),Filip Misolic(Q),score_simulé
Bastad,Francisco Cerundolo(1),Mariano Navone,score_simulé
Bastad,Filip Misolic(Q),Nuno Borges(3),score_simulé
Bastad,Camilo Ugo Carabelli(5),Botic van de Zandschulp,score_simulé
Bastad,Damir Dzumhur(7),Hugo Gaston,score_simulé
Bastad,Tallon Griekspoor(2),Andrea Pellegrino(Q),score_simulé
Bastad,Sebastian Baez(4),Nicolai Budkov Kjaer(Q),score_simulé
Bastad,Luciano Darderi(6),Elias Ymer(WC),score_simulé
Bastad,Jesper de Jong,Vit Kopriva(8),score_simulé
Bastad,Filip Misolic(Q),Elmer Moller,score_simulé
Bastad,Mariano Navone,Tomas Barrios Vera,score_simulé
Bastad,Camilo Ugo Carabelli(5),Cristian Garin,score_simulé
Bastad,Damir Dzumhur(7),Sebastian Ofner,score_simulé
Bastad,Vit Kopriva(8),Hugo Dellien,score_simulé
Bastad,Nicolai Budkov Kjaer(Q),Thiago Monteiro(Q),score_simulé
Bastad,Hugo Gaston,Chun-Hsin Tseng,score_simulé
Bastad,Andrea Pellegrino(Q),Jaime Faria,score_simulé
Bastad,Botic van de Zandschulp,Mikael Ymer(WC),score_simulé
Bastad,Elias Ymer(WC),Tristan Boyer,score_simulé
Bastad,Luciano Darderi(6),Raphael Collignon,score_simulé
Bastad,Jesper de Jong,William Rejchtman Vinciguerra(WC),score_simulé
Bastad,Filip Misolic(1),Olle Wallin(WC),score_simulé
Bastad,Andrea Pellegrino(3),Timofey Skatov(7),score_simulé
Bastad,Thiago Monteiro(5),Vilius Gaubas(4),score_simulé
Bastad,Nicolai Budkov Kjaer(Alt),Pablo Llamas Ruiz(PR),score_simulé
Bastad,Filip Misolic(1),Radu Albot,score_simulé
Bastad,Nicolai Budkov Kjaer(Alt),Thiago Seyboth Wild(2),score_simulé
Bastad,Andrea Pellegrino(3),Daniel Michalski,score_simulé
Bastad,Vilius Gaubas(4),Ludvig Fredrik Hede(WC),score_simulé
Bastad,Thiago Monteiro(5),Andrej Martin,score_simulé
Bastad,Pablo Llamas Ruiz(PR),Luca Van Assche(6),score_simulé
Bastad,Timofey Skatov(7),Sumit Nagal,score_simulé
Bastad,Olle Wallin(WC),Viktor Durasovic(8),score_simulé
Barcelona,Holger Rune(6),Carlos Alcaraz(1),score_simulé
Barcelona,Carlos Alcaraz(1),Arthur Fils(7),score_simulé
Barcelona,Holger Rune(6),Karen Khachanov,score_simulé
Barcelona,Carlos Alcaraz(1),Alex de Minaur(5),score_simulé
Barcelona,Holger Rune(6),Casper Ruud(2),score_simulé
Barcelona,Arthur Fils(7),Stefanos Tsitsipas(3),score_simulé
Barcelona,Karen Khachanov,Alejandro Davidovich Fokina,score_simulé
Barcelona,Carlos Alcaraz(1),Laslo Djere(Q),score_simulé
Barcelona,Alejandro Davidovich Fokina,Andrey Rublev(4),score_simulé
Barcelona,Alex de Minaur(5),Jacob Fearnley(LL),score_simulé
Barcelona,Karen Khachanov,Jaume Munar,score_simulé
Barcelona,Casper Ruud(2),Hamad Medjedovic(Q),score_simulé
Barcelona,Stefanos Tsitsipas(3),Sebastian Korda,score_simulé
Barcelona,Holger Rune(6),Sebastian Baez,score_simulé
Barcelona,Arthur Fils(7),Pedro Martinez,score_simulé
Barcelona,Carlos Alcaraz(1),Ethan Quinn(Q),score_simulé
Barcelona,Casper Ruud(2),Daniel Elahi Galan(Q),score_simulé
Barcelona,Stefanos Tsitsipas(3),Reilly Opelka(PR),score_simulé
Barcelona,Alex de Minaur(5),Tomas Martin Etcheverry,score_simulé
Barcelona,Arthur Fils(7),Pablo Carreno Busta(WC),score_simulé
Barcelona,Jaume Munar,Frances Tiafoe(9),score_simulé
Barcelona,Sebastian Baez,Damir Dzumhur(LL),score_simulé
Barcelona,Alejandro Davidovich Fokina,Stan Wawrinka(WC),score_simulé
Barcelona,Laslo Djere(Q),Arthur Rinderknech(LL),score_simulé
Barcelona,Karen Khachanov,Cameron Norrie(Q),score_simulé
Barcelona,Andrey Rublev(4),Jesper de Jong(Q),score_simulé
Barcelona,Holger Rune(6),Albert Ramos-Vinolas(WC),score_simulé
Barcelona,Jacob Fearnley(LL),Roberto Carballes Baena,score_simulé
Barcelona,Sebastian Korda,Matteo Arnaldi,score_simulé
Barcelona,Pedro Martinez,Brandon Nakashima,score_simulé
Barcelona,Hamad Medjedovic(Q),Giovanni Mpetshi Perricard,score_simulé
Barcelona,Cameron Norrie,Damir Dzumhur(3),score_simulé
Barcelona,Hamad Medjedovic(6),Gabriel Diallo(11),score_simulé
Barcelona,Daniel Elahi Galan,Jacob Fearnley(7),score_simulé
Barcelona,Jesper de Jong,Arthur Rinderknech(8),score_simulé
Barcelona,Laslo Djere(10),Daniel Rincon(WC),score_simulé
Barcelona,Ethan Quinn(Alt),Borna Coric,score_simulé
Barcelona,Daniel Rincon(WC),Benjamin Bonzi(1),score_simulé
Barcelona,Damir Dzumhur(3),Max Alcala Gurri(WC),score_simulé
Barcelona,Borna Coric,Mattia Bellucci(4),score_simulé
Barcelona,Hamad Medjedovic(6),Hugo Dellien,score_simulé
Barcelona,Jacob Fearnley(7),Leo Borg(WC),score_simulé
Barcelona,Arthur Rinderknech(8),Jozef Kovalik,score_simulé
Barcelona,Ethan Quinn(Alt),Corentin Moutet(9),score_simulé
Barcelona,Laslo Djere(10),Federico Coria,score_simulé
Barcelona,Gabriel Diallo(11),Martin Landaluce(WC),score_simulé
Barcelona,Cameron Norrie,Hugo Gaston(12),score_simulé
Barcelona,Jesper de Jong,Lloyd Harris(Alt),score_simulé
Barcelona,Daniel Elahi Galan,Nikoloz Basilashvili(Alt),score_simulé
Acapulco,Tomas Machac(8),Alejandro Davidovich Fokina,score_simulé
Acapulco,Tomas Machac(8),Brandon Nakashima,score_simulé
Acapulco,Alejandro Davidovich Fokina,Denis Shapovalov(9),score_simulé
Acapulco,Tomas Machac(8),Learner Tien(Q),score_simulé
Acapulco,Denis Shapovalov(9),Marcos Giron,score_simulé
Acapulco,Alejandro Davidovich Fokina,Rodrigo Pacheco Mendez(WC),score_simulé
Acapulco,Brandon Nakashima,David Goffin,score_simulé
Acapulco,Learner Tien(Q),Alexander Zverev(1),score_simulé
Acapulco,Rodrigo Pacheco Mendez(WC),Casper Ruud(2),score_simulé
Acapulco,Marcos Giron,Tommy Paul(3),score_simulé
Acapulco,Brandon Nakashima,Holger Rune(4),score_simulé
Acapulco,David Goffin,Ben Shelton(5),score_simulé
Acapulco,Alejandro Davidovich Fokina,Frances Tiafoe(7),score_simulé
Acapulco,Tomas Machac(8),Daniel Altmaier(WC),score_simulé
Acapulco,Denis Shapovalov(9),Alex Michelsen,score_simulé
Acapulco,Alexander Zverev(1),Matteo Arnaldi,score_simulé
Acapulco,Holger Rune(4),Roberto Carballes Baena,score_simulé
Acapulco,Frances Tiafoe(7),Alexandre Muller,score_simulé
Acapulco,Denis Shapovalov(9),Nishesh Basavareddy(Q),score_simulé
Acapulco,Alejandro Davidovich Fokina,Mattia Bellucci(LL),score_simulé
Acapulco,Alex Michelsen,Yunchaokete Bu(WC),score_simulé
Acapulco,Brandon Nakashima,Benjamin Bonzi,score_simulé
Acapulco,Rodrigo Pacheco Mendez(WC),Aleksandar Vukic,score_simulé
Acapulco,Casper Ruud(2),Arthur Rinderknech,score_simulé
Acapulco,Tommy Paul(3),Gabriel Diallo(Q),score_simulé
Acapulco,Ben Shelton(5),Flavio Cobolli,score_simulé
Acapulco,Tomas Machac(8),Jakub Mensik,score_simulé
Acapulco,Daniel Altmaier(WC),Miomir Kecmanovic,score_simulé
Acapulco,Marcos Giron,Adam Walton(Q),score_simulé
Acapulco,David Goffin,Rinky Hijikata,score_simulé
Acapulco,Learner Tien(Q),Cameron Norrie,score_simulé
Acapulco,Gabriel Diallo(6),Mattia Bellucci(1),score_simulé
Acapulco,Adam Walton(7),Aleksandar Kovacevic(2),score_simulé
Acapulco,Learner Tien(4),Dusan Lajovic(5),score_simulé
Acapulco,Nishesh Basavareddy,Stefan Kozlov(WC),score_simulé
Acapulco,Mattia Bellucci(1),Christopher Eubanks,score_simulé
Acapulco,Aleksandar Kovacevic(2),Alan Magadan(WC),score_simulé
Acapulco,Learner Tien(4),Federico Agustin Gomez(Alt),score_simulé
Acapulco,Dusan Lajovic(5),Dmitry Popko(Alt),score_simulé
Acapulco,Gabriel Diallo(6),Rafael De Alba(WC),score_simulé
Acapulco,Adam Walton(7),Adrian Mannarino,score_simulé
Acapulco,Nishesh Basavareddy,James Duckworth(8),score_simulé
Acapulco,Stefan Kozlov(WC),Duarte Vale(Alt),score_simulé
Geneva,Novak Djokovic(2),Hubert Hurkacz(6),score_simulé
Geneva,Novak Djokovic(2),Cameron Norrie(Q),score_simulé
Geneva,Hubert Hurkacz(6),Sebastian Ofner(Q),score_simulé
Geneva,Hubert Hurkacz(6),Taylor Fritz(1),score_simulé
Geneva,Novak Djokovic(2),Matteo Arnaldi(8),score_simulé
Geneva,Sebastian Ofner(Q),Karen Khachanov(4),score_simulé
Geneva,Cameron Norrie(Q),Alexei Popyrin(5),score_simulé
Geneva,Taylor Fritz(1),Quentin Halys,score_simulé
Geneva,Novak Djokovic(2),Marton Fucsovics,score_simulé
Geneva,Cameron Norrie(Q),Tomas Machac(3),score_simulé
Geneva,Alexei Popyrin(5),Jacob Fearnley,score_simulé
Geneva,Hubert Hurkacz(6),Arthur Rinderknech,score_simulé
Geneva,Matteo Arnaldi(8),Fabian Marozsan,score_simulé
Geneva,Sebastian Ofner(Q),Nuno Borges,score_simulé
Geneva,Karen Khachanov(4),Kei Nishikori,score_simulé
Geneva,Hubert Hurkacz(6),Arthur Cazaux(WC),score_simulé
Geneva,Fabian Marozsan,Karue Sell(Q),score_simulé
Geneva,Arthur Rinderknech,Miomir Kecmanovic,score_simulé
Geneva,Matteo Arnaldi(8),Hugo Gaston,score_simulé
Geneva,Jacob Fearnley,Dusan Lajovic(WC),score_simulé
Geneva,Marton Fucsovics,Zizou Bergs,score_simulé
Geneva,Quentin Halys,Jaume Munar,score_simulé
Geneva,Kei Nishikori,Learner Tien,score_simulé
Geneva,Cameron Norrie(Q),Dominic Stricker(WC),score_simulé
Geneva,Sebastian Ofner(Q),Ivan Gakhov(Q),score_simulé
Geneva,Alexei Popyrin(5),Nicolas Jarry,score_simulé
Geneva,Nuno Borges,Alex Michelsen(7),score_simulé
Geneva,Cameron Norrie(2),Jenson Brooksby(8),score_simulé
Geneva,Sebastian Ofner(6),Reilly Opelka(3),score_simulé
Geneva,Ivan Gakhov,Kilian Feldbausch(WC),score_simulé
Geneva,Karue Sell,Remy Bertola,score_simulé
Geneva,Remy Bertola,James Duckworth(1),score_simulé
Geneva,Cameron Norrie(2),Ergi Kirkin,score_simulé
Geneva,Reilly Opelka(3),Enrico Dalla Valle,score_simulé
Geneva,Ivan Gakhov,Thiago Monteiro(4),score_simulé
Geneva,Kilian Feldbausch(WC),Tristan Schoolkate(5),score_simulé
Geneva,Sebastian Ofner(6),Leo Borg(WC),score_simulé
Geneva,Karue Sell,Pierre-Hugues Herbert(7),score_simulé
Geneva,Jenson Brooksby(8),Radu Albot,score_simulé
Miami,Jakub Mensik,Novak Djokovic(4),score_simulé
Miami,Jakub Mensik,Taylor Fritz(3),score_simulé
Miami,Novak Djokovic(4),Grigor Dimitrov(14),score_simulé
Miami,Taylor Fritz(3),Matteo Berrettini(29),score_simulé
Miami,Novak Djokovic(4),Sebastian Korda(24),score_simulé
Miami,Jakub Mensik,Arthur Fils(17),score_simulé
Miami,Grigor Dimitrov(14),Francisco Cerundolo(23),score_simulé
Miami,Arthur Fils(17),Alexander Zverev(1),score_simulé
Miami,Taylor Fritz(3),Adam Walton(LL),score_simulé
Miami,Novak Djokovic(4),Lorenzo Musetti(15),score_simulé
Miami,Francisco Cerundolo(23),Casper Ruud(5),score_simulé
Miami,Matteo Berrettini(29),Alex de Minaur(10),score_simulé
Miami,Grigor Dimitrov(14),Brandon Nakashima(31),score_simulé
Miami,Jakub Mensik,Tomas Machac(20),score_simulé
Miami,Sebastian Korda(24),Gael Monfils,score_simulé
Miami,Alexander Zverev(1),Jordan Thompson,score_simulé
Miami,Taylor Fritz(3),Denis Shapovalov(27),score_simulé
Miami,Arthur Fils(17),Frances Tiafoe(16),score_simulé
Miami,Tomas Machac(20),Reilly Opelka(PR),score_simulé
Miami,Matteo Berrettini(29),Zizou Bergs,score_simulé
Miami,Jakub Mensik,Roman Safiullin,score_simulé
Miami,Adam Walton(LL),Coleman Wong(WC),score_simulé
Miami,Novak Djokovic(4),Camilo Ugo Carabelli(LL),score_simulé
Miami,Casper Ruud(5),Alejandro Tabilo(30),score_simulé
Miami,Sebastian Korda(24),Stefanos Tsitsipas(9),score_simulé
Miami,Francisco Cerundolo(23),Tommy Paul(12),score_simulé
Miami,Grigor Dimitrov(14),Karen Khachanov(22),score_simulé
Miami,Lorenzo Musetti(15),Felix Auger-Aliassime(18),score_simulé
Miami,Brandon Nakashima(31),David Goffin,score_simulé
Miami,Gael Monfils,Jaume Munar,score_simulé
Miami,Alexander Zverev(1),Jacob Fearnley(Q),score_simulé
Miami,Taylor Fritz(3),Lorenzo Sonego,score_simulé
Miami,Jakub Mensik,Jack Draper(6),score_simulé
Miami,Zizou Bergs,Andrey Rublev(8),score_simulé
Miami,Alex de Minaur(10),Yunchaokete Bu,score_simulé
Miami,Reilly Opelka(PR),Holger Rune(11),score_simulé
Miami,Coleman Wong(WC),Ben Shelton(13),score_simulé
Miami,Frances Tiafoe(16),Alejandro Davidovich Fokina,score_simulé
Miami,Arthur Fils(17),Gabriel Diallo(LL),score_simulé
Miami,Joao Fonseca,Ugo Humbert(19),score_simulé
Miami,Tomas Machac(20),Matteo Arnaldi,score_simulé
Miami,Roman Safiullin,Alexei Popyrin(25),score_simulé
Miami,Denis Shapovalov(27),Thiago Agustin Tirante(Q),score_simulé
Miami,Jordan Thompson,Giovanni Mpetshi Perricard(28),score_simulé
Miami,Matteo Berrettini(29),Hugo Gaston(LL),score_simulé
Miami,Adam Walton(LL),Luciano Darderi,score_simulé
Miami,David Goffin,Carlos Alcaraz(2),score_simulé
Miami,Novak Djokovic(4),Rinky Hijikata,score_simulé
Miami,Casper Ruud(5),Miomir Kecmanovic,score_simulé
Miami,Jaume Munar,Daniil Medvedev(7),score_simulé
Miami,Stefanos Tsitsipas(9),Chun-Hsin Tseng(Q),score_simulé
Miami,Tommy Paul(12),Alexander Bublik,score_simulé
Miami,Grigor Dimitrov(14),Federico Cina(WC),score_simulé
Miami,Lorenzo Musetti(15),Quentin Halys,score_simulé
Miami,Felix Auger-Aliassime(18),Tristan Schoolkate(Q),score_simulé
Miami,Karen Khachanov(22),Nick Kyrgios(PR),score_simulé
Miami,Francisco Cerundolo(23),Alexandre Muller,score_simulé
Miami,Sebastian Korda(24),Eliot Spizzirri(WC),score_simulé
Miami,Gael Monfils,Jiri Lehecka(26),score_simulé
Miami,Alejandro Tabilo(30),Corentin Moutet,score_simulé
Miami,Brandon Nakashima(31),Roberto Carballes Baena,score_simulé
Miami,Camilo Ugo Carabelli(LL),Alex Michelsen(32),score_simulé
Miami,Matteo Arnaldi,Yibing Wu(WC),score_simulé
Miami,Zizou Bergs,Nuno Borges,score_simulé
Miami,Yunchaokete Bu,Cameron Norrie,score_simulé
Miami,Luciano Darderi,Pedro Martinez,score_simulé
Miami,Alejandro Davidovich Fokina,Jan-Lennard Struff,score_simulé
Miami,Gabriel Diallo(LL),Tomas Martin Etcheverry,score_simulé
Miami,Jacob Fearnley(Q),Benjamin Bonzi,score_simulé
Miami,Joao Fonseca,Learner Tien,score_simulé
Miami,Hugo Gaston(LL),Yoshihito Nishioka,score_simulé
Miami,Jakub Mensik,Roberto Bautista Agut,score_simulé
Miami,Reilly Opelka(PR),Christopher Eubanks(WC),score_simulé
Miami,Roman Safiullin,Jenson Brooksby(PR),score_simulé
Miami,Lorenzo Sonego,Mariano Navone,score_simulé
Miami,Jordan Thompson,Marcos Giron,score_simulé
Miami,Thiago Agustin Tirante(Q),Flavio Cobolli,score_simulé
Miami,Coleman Wong(WC),Daniel Altmaier,score_simulé
Miami,Alexander Bublik,Sebastian Baez,score_simulé
Miami,Roberto Carballes Baena,Christopher O'Connell(Q),score_simulé
Miami,Federico Cina(WC),Francisco Comesana(Q),score_simulé
Miami,David Goffin,Aleksandar Vukic,score_simulé
Miami,Quentin Halys,Thiago Seyboth Wild,score_simulé
Miami,Rinky Hijikata,Hamad Medjedovic,score_simulé
Miami,Miomir Kecmanovic,Aleksandar Kovacevic,score_simulé
Miami,Nick Kyrgios(PR),Mackenzie McDonald(Q),score_simulé
Miami,Gael Monfils,Fabian Marozsan,score_simulé
Miami,Corentin Moutet,Alexander Blockx(Q),score_simulé
Miami,Alexandre Muller,Rei Sakamoto(Q),score_simulé
Miami,Jaume Munar,Arthur Rinderknech,score_simulé
Miami,Tristan Schoolkate(Q),Ethan Quinn(Q),score_simulé
Miami,Eliot Spizzirri(WC),Billy Harris(Q),score_simulé
Miami,Chun-Hsin Tseng(Q),Mattia Bellucci,score_simulé
Miami,Camilo Ugo Carabelli(LL),Brandon Holt(Q),score_simulé
Miami,Ethan Quinn,Camilo Ugo Carabelli(1),score_simulé
Miami,Francisco Comesana(2),Shintaro Mochizuki,score_simulé
Miami,Christopher O'Connell(4),Marco Trungelliti,score_simulé
Miami,Jacob Fearnley(5),Tristan Boyer(20),score_simulé
Miami,Brandon Holt(17),Gabriel Diallo(6),score_simulé
Miami,Billy Harris(13),Hugo Gaston(7),score_simulé
Miami,Tristan Schoolkate(24),Adam Walton(8),score_simulé
Miami,Rei Sakamoto(WC),James Duckworth(9),score_simulé
Miami,Thiago Agustin Tirante,Alexander Shevchenko(10),score_simulé
Miami,Chun-Hsin Tseng(11),Darwin Blanch(WC),score_simulé
Miami,Mackenzie McDonald(15),Pavel Kotov(12),score_simulé
Miami,Alexander Blockx,Terence Atmane,score_simulé
Miami,Camilo Ugo Carabelli(1),Mitchell Krueger,score_simulé
Miami,Francisco Comesana(2),Michael Mmoh(PR),score_simulé
Miami,Terence Atmane,Luca Nardi(3),score_simulé
Miami,Christopher O'Connell(4),Liam Draxl(Alt),score_simulé
Miami,Jacob Fearnley(5),Thijs Boogaard(WC),score_simulé
Miami,Gabriel Diallo(6),Yosuke Watanuki(PR),score_simulé
Miami,Hugo Gaston(7),Hady Habib,score_simulé
Miami,Adam Walton(8),Mikhail Kukushkin,score_simulé
Miami,James Duckworth(9),Federico Agustin Gomez,score_simulé
Miami,Alexander Shevchenko(10),Lukas Klein,score_simulé
Miami,Chun-Hsin Tseng(11),Alejandro Moro Canas,score_simulé
Miami,Pavel Kotov(12),Alexis Galarneau,score_simulé
Miami,Billy Harris(13),Mikael Ymer(WC),score_simulé
Miami,Thiago Agustin Tirante,Dusan Lajovic(14),score_simulé
Miami,Mackenzie McDonald(15),Nikoloz Basilashvili,score_simulé
Miami,Shintaro Mochizuki,Yannick Hanfmann(16),score_simulé
Miami,Brandon Holt(17),Martin Damm(WC),score_simulé
Miami,Alexander Blockx,Otto Virtanen(18),score_simulé
Miami,Darwin Blanch(WC),Taro Daniel(19),score_simulé
Miami,Tristan Boyer(20),Yasutaka Uchiyama,score_simulé
Miami,Marco Trungelliti,Alexander Ritschard(21),score_simulé
Miami,Rei Sakamoto(WC),Kamil Majchrzak(22),score_simulé
Miami,Ethan Quinn,Adrian Mannarino(23),score_simulé
Miami,Tristan Schoolkate(24),Stefano Napolitano(PR),score_simulé
Australian Open,Jannik Sinner(1),Alexander Zverev(2),score_simulé
Australian Open,Jannik Sinner(1),Ben Shelton(21),score_simulé
Australian Open,Alexander Zverev(2),Novak Djokovic(7),score_simulé
Australian Open,Jannik Sinner(1),Alex de Minaur(8),score_simulé
Australian Open,Ben Shelton(21),Lorenzo Sonego,score_simulé
Australian Open,Alexander Zverev(2),Tommy Paul(12),score_simulé
Australian Open,Novak Djokovic(7),Carlos Alcaraz(3),score_simulé
Australian Open,Jannik Sinner(1),Holger Rune(13),score_simulé
Australian Open,Alex de Minaur(8),Alex Michelsen,score_simulé
Australian Open,Ben Shelton(21),Gael Monfils,score_simulé
Australian Open,Lorenzo Sonego,Learner Tien(Q),score_simulé
Australian Open,Alexander Zverev(2),Ugo Humbert(14),score_simulé
Australian Open,Carlos Alcaraz(3),Jack Draper(15),score_simulé
Australian Open,Novak Djokovic(7),Jiri Lehecka(24),score_simulé
Australian Open,Tommy Paul(12),Alejandro Davidovich Fokina,score_simulé
Australian Open,Jannik Sinner(1),Marcos Giron,score_simulé
Australian Open,Gael Monfils,Taylor Fritz(4),score_simulé
Australian Open,Alex de Minaur(8),Francisco Cerundolo(31),score_simulé
Australian Open,Holger Rune(13),Miomir Kecmanovic,score_simulé
Australian Open,Ben Shelton(21),Lorenzo Musetti(16),score_simulé
